source,target,weight
Soundview/Castle Hill,Lincoln Square East,1
Soundview/Castle Hill,Little Italy/NoLiTa,1
Soundview/Castle Hill,Long Island City/Queens Plaza,1
Soundview/Castle Hill,Longwood,16
Soundview/Castle Hill,Manhattan Valley,1
Soundview/Castle Hill,Manhattanville,4
Soundview/Castle Hill,Marble Hill,2
Soundview/Castle Hill,Melrose South,13
Soundview/Castle Hill,Midtown East,1
Soundview/Castle Hill,Midtown South,2
Soundview/Castle Hill,Morningside Heights,5
Soundview/Castle Hill,Morrisania/Melrose,11
Soundview/Castle Hill,Mott Haven/Port Morris,30
Soundview/Castle Hill,Mount Hope,16
Soundview/Castle Hill,Murray Hill,1
Soundview/Castle Hill,North Corona,1
Soundview/Castle Hill,Norwood,8
Soundview/Castle Hill,Old Astoria,2
Soundview/Castle Hill,Outside of NYC,14
Soundview/Castle Hill,Ozone Park,1
Soundview/Castle Hill,Parkchester,30
Soundview/Castle Hill,Pelham Bay,7
Soundview/Castle Hill,Pelham Parkway,19
Soundview/Castle Hill,Prospect Heights,2
Soundview/Castle Hill,Prospect-Lefferts Gardens,1
Soundview/Castle Hill,Riverdale/North Riverdale/Fieldston,1
Soundview/Castle Hill,Saint Albans,1
Soundview/Castle Hill,Schuylerville/Edgewater Park,29
Soundview/Castle Hill,Soundview/Bruckner,51
Soundview/Castle Hill,Soundview/Castle Hill,95
Soundview/Castle Hill,Spuyten Duyvil/Kingsbridge,4
Soundview/Castle Hill,Steinway,1
Soundview/Castle Hill,Stuyvesant Heights,1
Soundview/Castle Hill,Sunset Park East,1
Soundview/Castle Hill,Times Sq/Theatre District,2
Soundview/Castle Hill,TriBeCa/Civic Center,3
Soundview/Castle Hill,UN/Turtle Bay South,1
Soundview/Castle Hill,Union Sq,1
Soundview/Castle Hill,University Heights/Morris Heights,10
Soundview/Castle Hill,Upper East Side South,1
Soundview/Castle Hill,Upper West Side North,1
Soundview/Castle Hill,Van Cortlandt Park,1
Soundview/Castle Hill,Van Cortlandt Village,11
Soundview/Castle Hill,Van Nest/Morris Park,30
Soundview/Castle Hill,Washington Heights North,3
Soundview/Castle Hill,Washington Heights South,12
Soundview/Castle Hill,West Chelsea/Hudson Yards,2
Soundview/Castle Hill,West Concourse,11
Soundview/Castle Hill,West Farms/Bronx River,16
Soundview/Castle Hill,Westchester Village/Unionport,53
Soundview/Castle Hill,Whitestone,1
Soundview/Castle Hill,Williamsbridge/Olinville,8
Soundview/Castle Hill,Williamsburg (North Side),1
Soundview/Castle Hill,Williamsburg (South Side),2
Soundview/Castle Hill,Woodlawn/Wakefield,4
Soundview/Castle Hill,Yorkville East,3
South Beach/Dongan Hills,Arrochar/Fort Wadsworth,5
South Beach/Dongan Hills,Bay Ridge,2
South Beach/Dongan Hills,Bloomfield/Emerson Hill,8
South Beach/Dongan Hills,Brighton Beach,1
South Beach/Dongan Hills,Bushwick North,1
South Beach/Dongan Hills,Central Harlem,1
South Beach/Dongan Hills,Charleston/Tottenville,1
South Beach/Dongan Hills,Downtown Brooklyn/MetroTech,1
South Beach/Dongan Hills,Dyker Heights,1
South Beach/Dongan Hills,East Village,1
South Beach/Dongan Hills,Eltingville/Annadale/Prince's Bay,2
South Beach/Dongan Hills,Great Kills,3
South Beach/Dongan Hills,Grymes Hill/Clifton,5
South Beach/Dongan Hills,Heartland Village/Todt Hill,9
South Beach/Dongan Hills,Howard Beach,1
South Beach/Dongan Hills,Lower East Side,1
South Beach/Dongan Hills,Mariners Harbor,1
South Beach/Dongan Hills,Midtown North,1
South Beach/Dongan Hills,New Dorp/Midland Beach,6
South Beach/Dongan Hills,Oakwood,5
South Beach/Dongan Hills,Park Slope,1
South Beach/Dongan Hills,Rego Park,1
South Beach/Dongan Hills,Saint George/New Brighton,9
South Beach/Dongan Hills,Sheepshead Bay,1
South Beach/Dongan Hills,South Beach/Dongan Hills,16
South Beach/Dongan Hills,Stapleton,9
South Beach/Dongan Hills,Sunset Park East,5
South Beach/Dongan Hills,TriBeCa/Civic Center,1
South Beach/Dongan Hills,West Brighton,8
South Beach/Dongan Hills,Westerleigh,4
South Beach/Dongan Hills,World Trade Center,1
South Jamaica,Astoria,2
South Jamaica,Auburndale,1
South Jamaica,Baisley Park,22
South Jamaica,Belmont,1
South Jamaica,Briarwood/Jamaica Hills,16
South Jamaica,Brownsville,4
South Jamaica,Bushwick South,2
South Jamaica,Cambria Heights,7
South Jamaica,Canarsie,2
South Jamaica,Central Harlem North,2
South Jamaica,Clinton Hill,1
South Jamaica,College Point,1
South Jamaica,Coney Island,1
South Jamaica,Corona,2
South Jamaica,Crotona Park East,1
South Jamaica,Crown Heights North,1
South Jamaica,Cypress Hills,2
South Jamaica,Downtown Brooklyn/MetroTech,1
South Jamaica,East Elmhurst,1
South Jamaica,East Flatbush/Remsen Village,2
South Jamaica,East Harlem North,2
South Jamaica,East New York,5
South Jamaica,East Tremont,1
South Jamaica,Elmhurst,6
South Jamaica,Elmhurst/Maspeth,1
South Jamaica,Far Rockaway,5
South Jamaica,Flatlands,1
South Jamaica,Flushing,7
South Jamaica,Flushing Meadows-Corona Park,2
South Jamaica,Forest Hills,6
South Jamaica,Forest Park/Highland Park,1
South Jamaica,Fresh Meadows,1
South Jamaica,Glen Oaks,3
South Jamaica,Glendale,2
South Jamaica,Gramercy,2
South Jamaica,Hammels/Arverne,2
South Jamaica,Highbridge,1
South Jamaica,Hillcrest/Pomonok,8
South Jamaica,Hollis,8
South Jamaica,JFK Airport,28
South Jamaica,Jackson Heights,1
South Jamaica,Jamaica,162
South Jamaica,Jamaica Estates,11
South Jamaica,Kew Gardens,6
South Jamaica,Kew Gardens Hills,1
South Jamaica,Kips Bay,1
South Jamaica,LaGuardia Airport,5
South Jamaica,Laurelton,12
South Jamaica,Little Italy/NoLiTa,1
South Jamaica,Long Island City/Queens Plaza,1
South Jamaica,Lower East Side,1
South Jamaica,Oakland Gardens,1
South Jamaica,Ocean Hill,2
South Jamaica,Outside of NYC,15
South Jamaica,Ozone Park,3
South Jamaica,Queens Village,12
South Jamaica,Queensboro Hill,2
South Jamaica,Rego Park,1
South Jamaica,Richmond Hill,9
South Jamaica,Ridgewood,2
South Jamaica,Rockaway Park,1
South Jamaica,Rosedale,5
South Jamaica,Saint Albans,29
South Jamaica,Sheepshead Bay,3
South Jamaica,South Jamaica,33
South Jamaica,South Ozone Park,29
South Jamaica,Springfield Gardens North,15
South Jamaica,Springfield Gardens South,14
South Jamaica,Stuyvesant Heights,1
South Jamaica,Sunnyside,1
South Jamaica,Sutton Place/Turtle Bay North,1
South Jamaica,Two Bridges/Seward Park,2
South Jamaica,Union Sq,1
South Jamaica,Washington Heights South,1
South Jamaica,West Farms/Bronx River,1
South Jamaica,Windsor Terrace,1
South Jamaica,Woodhaven,4
South Ozone Park,Astoria,5
South Ozone Park,Auburndale,1
South Ozone Park,Baisley Park,37
South Ozone Park,Battery Park City,1
South Ozone Park,Bay Terrace/Fort Totten,1
South Ozone Park,Bayside,3
South Ozone Park,Bedford,2
South Ozone Park,Bellerose,1
South Ozone Park,Bensonhurst West,2
South Ozone Park,Boerum Hill,1
South Ozone Park,Briarwood/Jamaica Hills,11
South Ozone Park,Brooklyn Heights,1
South Ozone Park,Brownsville,7
South Ozone Park,Bushwick North,2
South Ozone Park,Bushwick South,6
South Ozone Park,Canarsie,12
South Ozone Park,Central Harlem North,1
South Ozone Park,Claremont/Bathgate,1
South Ozone Park,Clinton East,1
South Ozone Park,Clinton West,1
South Ozone Park,College Point,1
South Ozone Park,Coney Island,1
South Ozone Park,Corona,1
South Ozone Park,Crown Heights North,7
South Ozone Park,Cypress Hills,15
South Ozone Park,DUMBO/Vinegar Hill,1
South Ozone Park,Downtown Brooklyn/MetroTech,1
South Ozone Park,East Elmhurst,3
South Ozone Park,East Flatbush/Farragut,1
South Ozone Park,East Flatbush/Remsen Village,3
South Ozone Park,East Flushing,1
South Ozone Park,East New York,20
South Ozone Park,East New York/Pennsylvania Avenue,2
South Ozone Park,East Tremont,1
South Ozone Park,East Village,1
South Ozone Park,East Williamsburg,2
South Ozone Park,Elmhurst,14
South Ozone Park,Elmhurst/Maspeth,3
South Ozone Park,Far Rockaway,2
South Ozone Park,Flatbush/Ditmas Park,2
South Ozone Park,Flatlands,4
South Ozone Park,Flushing,3
South Ozone Park,Flushing Meadows-Corona Park,1
South Ozone Park,Forest Hills,15
South Ozone Park,Fresh Meadows,1
South Ozone Park,Garment District,3
South Ozone Park,Glen Oaks,1
South Ozone Park,Glendale,2
South Ozone Park,Hammels/Arverne,4
South Ozone Park,Hillcrest/Pomonok,9
South Ozone Park,Hollis,6
South Ozone Park,Homecrest,1
South Ozone Park,Howard Beach,11
South Ozone Park,JFK Airport,141
South Ozone Park,Jackson Heights,5
South Ozone Park,Jamaica,81
South Ozone Park,Jamaica Estates,3
South Ozone Park,Kew Gardens,19
South Ozone Park,Kew Gardens Hills,5
South Ozone Park,LaGuardia Airport,8
South Ozone Park,Laurelton,3
South Ozone Park,Lenox Hill East,1
South Ozone Park,Lincoln Square West,1
South Ozone Park,Long Island City/Queens Plaza,1
South Ozone Park,Marine Park/Floyd Bennett Field,1
South Ozone Park,Maspeth,1
South Ozone Park,Melrose South,1
South Ozone Park,Middle Village,5
South Ozone Park,Midtown Center,1
South Ozone Park,Midtown East,3
South Ozone Park,Morrisania/Melrose,1
South Ozone Park,Mott Haven/Port Morris,2
South Ozone Park,Murray Hill-Queens,1
South Ozone Park,North Corona,1
South Ozone Park,Oakland Gardens,6
South Ozone Park,Ocean Hill,5
South Ozone Park,Outside of NYC,23
South Ozone Park,Ozone Park,29
South Ozone Park,Park Slope,2
South Ozone Park,Penn Station/Madison Sq West,1
South Ozone Park,Prospect-Lefferts Gardens,3
South Ozone Park,Queens Village,7
South Ozone Park,Queensboro Hill,1
South Ozone Park,Rego Park,3
South Ozone Park,Richmond Hill,63
South Ozone Park,Ridgewood,2
South Ozone Park,Rockaway Park,1
South Ozone Park,Rosedale,5
South Ozone Park,Saint Albans,6
South Ozone Park,Saint Michaels Cemetery/Woodside,1
South Ozone Park,Schuylerville/Edgewater Park,1
South Ozone Park,South Jamaica,24
South Ozone Park,South Ozone Park,190
South Ozone Park,Springfield Gardens North,8
South Ozone Park,Springfield Gardens South,9
South Ozone Park,Starrett City,1
South Ozone Park,Steinway,1
South Ozone Park,Stuyvesant Heights,7
South Ozone Park,Sunnyside,4
South Ozone Park,Times Sq/Theatre District,1
South Ozone Park,Two Bridges/Seward Park,1
South Ozone Park,Union Sq,1
South Ozone Park,Washington Heights North,1
South Ozone Park,West Farms/Bronx River,2
South Ozone Park,West Village,1
South Ozone Park,Williamsburg (South Side),1
South Ozone Park,Woodhaven,22
South Ozone Park,Woodside,1
South Ozone Park,Yorkville West,1
South Williamsburg,Baisley Park,1
South Williamsburg,Bay Ridge,1
South Williamsburg,Bedford,91
South Williamsburg,Bensonhurst East,1
South Williamsburg,Boerum Hill,3
South Williamsburg,Borough Park,16
South Williamsburg,Brooklyn Heights,3
South Williamsburg,Brooklyn Navy Yard,3
South Williamsburg,Brownsville,2
South Williamsburg,Bushwick North,10
South Williamsburg,Bushwick South,20
South Williamsburg,Canarsie,2
South Williamsburg,Central Harlem,1
South Williamsburg,Central Harlem North,2
South Williamsburg,Chinatown,2
South Williamsburg,Claremont/Bathgate,1
South Williamsburg,Clinton Hill,20
South Williamsburg,Coney Island,1
South Williamsburg,Crown Heights North,4
South Williamsburg,Crown Heights South,3
South Williamsburg,Cypress Hills,4
South Williamsburg,DUMBO/Vinegar Hill,2
South Williamsburg,Downtown Brooklyn/MetroTech,3
South Williamsburg,East Flatbush/Farragut,1
South Williamsburg,East Flatbush/Remsen Village,1
South Williamsburg,East New York,3
South Williamsburg,East New York/Pennsylvania Avenue,1
South Williamsburg,East Tremont,1
South Williamsburg,East Village,1
South Williamsburg,East Williamsburg,9
South Williamsburg,Elmhurst,1
South Williamsburg,Financial District South,1
South Williamsburg,Flatlands,1
South Williamsburg,Fort Greene,3
South Williamsburg,Garment District,1
South Williamsburg,Glendale,1
South Williamsburg,Gramercy,1
South Williamsburg,Greenpoint,4
South Williamsburg,Greenwich Village North,1
South Williamsburg,Hollis,1
South Williamsburg,JFK Airport,1
South Williamsburg,Jamaica,1
South Williamsburg,Jamaica Estates,1
South Williamsburg,Kensington,1
South Williamsburg,Kips Bay,4
South Williamsburg,LaGuardia Airport,4
South Williamsburg,Lenox Hill East,1
South Williamsburg,Lenox Hill West,1
South Williamsburg,Lower East Side,2
South Williamsburg,Madison,2
South Williamsburg,Maspeth,1
South Williamsburg,Melrose South,1
South Williamsburg,Midtown Center,1
South Williamsburg,Midtown South,1
South Williamsburg,Midwood,1
South Williamsburg,Murray Hill,1
South Williamsburg,Ocean Hill,3
South Williamsburg,Ocean Parkway South,1
South Williamsburg,Outside of NYC,3
South Williamsburg,Park Slope,3
South Williamsburg,Prospect-Lefferts Gardens,1
South Williamsburg,Queensbridge/Ravenswood,1
South Williamsburg,Red Hook,2
South Williamsburg,Richmond Hill,1
South Williamsburg,Ridgewood,13
South Williamsburg,South Williamsburg,93
South Williamsburg,Starrett City,1
South Williamsburg,Stuyvesant Heights,14
South Williamsburg,Sunnyside,2
South Williamsburg,Sunset Park East,1
South Williamsburg,Sunset Park West,3
South Williamsburg,Sutton Place/Turtle Bay North,2
South Williamsburg,Times Sq/Theatre District,2
South Williamsburg,TriBeCa/Civic Center,1
South Williamsburg,Two Bridges/Seward Park,1
South Williamsburg,Upper East Side North,2
South Williamsburg,Williamsbridge/Olinville,1
South Williamsburg,Williamsburg (North Side),17
South Williamsburg,Williamsburg (South Side),37
South Williamsburg,Woodhaven,3
South Williamsburg,Woodside,1
Springfield Gardens North,Baisley Park,21
Springfield Gardens North,Bay Ridge,1
Springfield Gardens North,Bedford,1
Springfield Gardens North,Bellerose,2
Springfield Gardens North,Borough Park,1
Springfield Gardens North,Brownsville,2
Springfield Gardens North,Cambria Heights,4
Springfield Gardens North,Canarsie,5
Springfield Gardens North,College Point,1
Springfield Gardens North,Corona,3
Springfield Gardens North,Crown Heights North,4
Springfield Gardens North,East Concourse/Concourse Village,1
Springfield Gardens North,East Flatbush/Remsen Village,1
Springfield Gardens North,East New York,6
Springfield Gardens North,Elmhurst,1
Springfield Gardens North,Far Rockaway,2
Springfield Gardens North,Flatbush/Ditmas Park,1
Springfield Gardens North,Flushing,2
Springfield Gardens North,Flushing Meadows-Corona Park,1
Springfield Gardens North,Forest Hills,6
Springfield Gardens North,Fort Greene,1
Springfield Gardens North,Glen Oaks,1
Springfield Gardens North,Hammels/Arverne,1
Springfield Gardens North,Hillcrest/Pomonok,4
Springfield Gardens North,Hollis,7
Springfield Gardens North,Homecrest,1
Springfield Gardens North,Howard Beach,1
Springfield Gardens North,JFK Airport,44
Springfield Gardens North,Jamaica,34
Springfield Gardens North,Kew Gardens Hills,2
Springfield Gardens North,LaGuardia Airport,2
Springfield Gardens North,Laurelton,9
Springfield Gardens North,Marine Park/Mill Basin,1
Springfield Gardens North,Murray Hill-Queens,1
Springfield Gardens North,North Corona,1
Springfield Gardens North,Norwood,1
Springfield Gardens North,Outside of NYC,35
Springfield Gardens North,Ozone Park,2
Springfield Gardens North,Prospect-Lefferts Gardens,1
Springfield Gardens North,Queens Village,3
Springfield Gardens North,Queensboro Hill,1
Springfield Gardens North,Queensbridge/Ravenswood,1
Springfield Gardens North,Red Hook,1
Springfield Gardens North,Rego Park,3
Springfield Gardens North,Richmond Hill,2
Springfield Gardens North,Ridgewood,1
Springfield Gardens North,Rosedale,11
Springfield Gardens North,Saint Albans,38
Springfield Gardens North,South Jamaica,15
Springfield Gardens North,South Ozone Park,9
Springfield Gardens North,Springfield Gardens North,20
Springfield Gardens North,Springfield Gardens South,9
Springfield Gardens North,Steinway,1
Springfield Gardens North,Union Sq,1
Springfield Gardens North,Whitestone,1
Springfield Gardens North,Woodhaven,3
Springfield Gardens North,Woodside,1
Springfield Gardens South,Astoria,1
Springfield Gardens South,Baisley Park,9
Springfield Gardens South,Bedford,3
Springfield Gardens South,Borough Park,1
Springfield Gardens South,Briarwood/Jamaica Hills,2
Springfield Gardens South,Bushwick South,2
Springfield Gardens South,Cambria Heights,4
Springfield Gardens South,Canarsie,2
Springfield Gardens South,Central Harlem North,1
Springfield Gardens South,Co-Op City,2
Springfield Gardens South,Corona,2
Springfield Gardens South,Crown Heights North,1
Springfield Gardens South,Cypress Hills,3
Springfield Gardens South,Douglaston,1
Springfield Gardens South,East Concourse/Concourse Village,1
Springfield Gardens South,East Elmhurst,1
Springfield Gardens South,East Flatbush/Farragut,2
Springfield Gardens South,East Flatbush/Remsen Village,1
Springfield Gardens South,East New York,9
Springfield Gardens South,East New York/Pennsylvania Avenue,1
Springfield Gardens South,East Village,1
Springfield Gardens South,Far Rockaway,4
Springfield Gardens South,Flushing,1
Springfield Gardens South,Forest Hills,1
Springfield Gardens South,Fresh Meadows,1
Springfield Gardens South,Glen Oaks,2
Springfield Gardens South,Grymes Hill/Clifton,1
Springfield Gardens South,Hammels/Arverne,3
Springfield Gardens South,Hillcrest/Pomonok,3
Springfield Gardens South,Hollis,3
Springfield Gardens South,Homecrest,1
Springfield Gardens South,Howard Beach,2
Springfield Gardens South,JFK Airport,58
Springfield Gardens South,Jamaica,22
Springfield Gardens South,Jamaica Estates,1
Springfield Gardens South,Kensington,1
Springfield Gardens South,Kew Gardens Hills,1
Springfield Gardens South,LaGuardia Airport,4
Springfield Gardens South,Laurelton,19
Springfield Gardens South,Long Island City/Queens Plaza,1
Springfield Gardens South,Longwood,1
Springfield Gardens South,Marine Park/Mill Basin,1
Springfield Gardens South,Midtown East,1
Springfield Gardens South,North Corona,1
Springfield Gardens South,Oakland Gardens,1
Springfield Gardens South,Ocean Hill,3
Springfield Gardens South,Outside of NYC,47
Springfield Gardens South,Ozone Park,1
Springfield Gardens South,Prospect-Lefferts Gardens,1
Springfield Gardens South,Queens Village,2
Springfield Gardens South,Queensbridge/Ravenswood,1
Springfield Gardens South,Richmond Hill,1
Springfield Gardens South,Rosedale,12
Springfield Gardens South,Saint Albans,13
Springfield Gardens South,Seaport,1
Springfield Gardens South,Soundview/Castle Hill,1
Springfield Gardens South,South Jamaica,6
Springfield Gardens South,South Ozone Park,5
Springfield Gardens South,Springfield Gardens North,14
Springfield Gardens South,Springfield Gardens South,24
Springfield Gardens South,University Heights/Morris Heights,1
Springfield Gardens South,Upper West Side North,1
Springfield Gardens South,West Farms/Bronx River,1
Springfield Gardens South,Williamsbridge/Olinville,1
Springfield Gardens South,Woodhaven,3
Spuyten Duyvil/Kingsbridge,Allerton/Pelham Gardens,2
Spuyten Duyvil/Kingsbridge,Astoria,1
Spuyten Duyvil/Kingsbridge,Bedford,1
Spuyten Duyvil/Kingsbridge,Bedford Park,33
Spuyten Duyvil/Kingsbridge,Belmont,9
Spuyten Duyvil/Kingsbridge,Bloomingdale,1
Spuyten Duyvil/Kingsbridge,Bronx Park,1
Spuyten Duyvil/Kingsbridge,Bronxdale,9
Spuyten Duyvil/Kingsbridge,Brownsville,1
Spuyten Duyvil/Kingsbridge,Central Harlem,1
Spuyten Duyvil/Kingsbridge,Central Harlem North,5
Spuyten Duyvil/Kingsbridge,City Island,1
Spuyten Duyvil/Kingsbridge,Claremont/Bathgate,8
Spuyten Duyvil/Kingsbridge,Clinton West,3
Spuyten Duyvil/Kingsbridge,Country Club,1
Spuyten Duyvil/Kingsbridge,Crotona Park,1
Spuyten Duyvil/Kingsbridge,Crotona Park East,3
Spuyten Duyvil/Kingsbridge,East Chelsea,2
Spuyten Duyvil/Kingsbridge,East Concourse/Concourse Village,8
Spuyten Duyvil/Kingsbridge,East Elmhurst,1
Spuyten Duyvil/Kingsbridge,East Harlem North,3
Spuyten Duyvil/Kingsbridge,East Harlem South,2
Spuyten Duyvil/Kingsbridge,East Tremont,7
Spuyten Duyvil/Kingsbridge,East Village,2
Spuyten Duyvil/Kingsbridge,East Williamsburg,2
Spuyten Duyvil/Kingsbridge,Eastchester,2
Spuyten Duyvil/Kingsbridge,Flatbush/Ditmas Park,1
Spuyten Duyvil/Kingsbridge,Flatiron,1
Spuyten Duyvil/Kingsbridge,Fordham South,7
Spuyten Duyvil/Kingsbridge,Gramercy,2
Spuyten Duyvil/Kingsbridge,Greenpoint,1
Spuyten Duyvil/Kingsbridge,Hamilton Heights,5
Spuyten Duyvil/Kingsbridge,Highbridge,7
Spuyten Duyvil/Kingsbridge,Highbridge Park,1
Spuyten Duyvil/Kingsbridge,Hunts Point,3
Spuyten Duyvil/Kingsbridge,Inwood,30
Spuyten Duyvil/Kingsbridge,Inwood Hill Park,4
Spuyten Duyvil/Kingsbridge,JFK Airport,6
Spuyten Duyvil/Kingsbridge,Jackson Heights,1
Spuyten Duyvil/Kingsbridge,Kingsbridge Heights,18
Spuyten Duyvil/Kingsbridge,LaGuardia Airport,6
Spuyten Duyvil/Kingsbridge,Lenox Hill East,2
Spuyten Duyvil/Kingsbridge,Longwood,5
Spuyten Duyvil/Kingsbridge,Manhattan Valley,2
Spuyten Duyvil/Kingsbridge,Manhattanville,2
Spuyten Duyvil/Kingsbridge,Marble Hill,9
Spuyten Duyvil/Kingsbridge,Melrose South,5
Spuyten Duyvil/Kingsbridge,Midtown Center,3
Spuyten Duyvil/Kingsbridge,Midtown East,1
